 RealId,Fid,WGSX,WGSY,PointCode,Diameter,Elev,RegDate,Depth,Type,PipeType,Material,InstrumentHeight,SmartModel,PipeModel,Images
gnseA12,1724291537121610689560,35.137553530000,128.912692100000,OL,150,0,2021-01-14T05:46:00.000Z,-3,4,1,7,0,42,47,gnseA/210114-29-1.jpg|gnseA/210114-29-2.jpg
gnseA12,1724291537121610689521,35.137555840000,128.912694800000,OL,150,0,2021-01-14T05:45:21.000Z,-3.06,1,1,7,0,42,47,gnseA/210114-27-1.jpg|gnseA/210114-27-2.jpg
gnseA12,1724291537121610682138,35.140018660000,128.909797500000,OL,200,0,2021-01-13T07:50:53.000Z,-3,7,1,7,0,42,47,gnseA/210113-99-1.jpg|gnseA/210113-99-2.jpg
gnseA12,1724291537121610682108,35.140013790000,128.909802100000,OL,200,0,2021-01-13T07:49:53.000Z,-2.87,7,1,7,0,42,47,gnseA/210113-97-1.jpg|gnseA/210113-97-2.jpg
gnseA12,1724291537121610682073,35.140010740000,128.909805100000,OL,200,0,2021-01-13T07:48:53.000Z,-2.58,1,1,7,0,42,47,gnseA/210113-95-1.jpg|gnseA/210113-95-2.jpg
gnseA12,1724291537121610682044,35.140008510000,128.909807400000,OL,200,0,2021-01-13T07:47:53.000Z,-2.28,6,1,7,0,42,47,gnseA/210113-94-1.jpg|gnseA/210113-94-2.jpg
gnseA12,1724291537121610682015,35.140005630000,128.909810000000,OL,200,0,2021-01-13T07:46:53.000Z,-2.02,6,1,7,0,42,47,gnseA/210113-92-1.jpg|gnseA/210113-92-2.jpg
gnseA12,1724291537121610681982,35.140002540000,128.909813300000,OL,200,0,2021-01-13T07:45:53.000Z,-1.92,1,1,7,0,42,47,gnseA/210113-90-1.jpg|gnseA/210113-90-2.jpg
gnseA12,1724291537121610681896,35.140001000000,128.909814600000,OL,200,0,2021-01-13T07:44:53.000Z,-1.91,5,1,7,0,42,47,gnseA/210113-89-1.jpg|gnseA/210113-89-2.jpg
gnseA12,1724291537121610681842,35.139997690000,128.909817700000,OL,200,0,2021-01-13T07:43:53.000Z,-1.99,5,1,7,0,42,47,gnseA/210113-103-1.jpg|gnseA/210113-103-2.jpg
gnseA12,1724291537121610681802,35.139995020000,128.909820700000,OL,200,0,2021-01-13T07:42:53.000Z,-2.24,1,1,7,0,42,47,gnseA/210113-85-1.jpg|gnseA/210113-85-2.jpg
gnseA12,1724291537121610681774,35.139992860000,128.909822500000,OL,200,0,2021-01-13T07:41:53.000Z,-2.51,4,1,7,0,42,47,gnseA/210113-84-1.jpg|gnseA/210113-84-2.jpg
gnseA12,1724291537121610681734,35.139989640000,128.909825700000,OL,200,0,2021-01-13T07:40:53.000Z,-2.81,4,1,7,0,42,47,gnseA/210113-82-1.jpg|gnseA/210113-82-2.jpg
gnseA12,1724291537121610681633,35.139986010000,128.909829500000,OL,200,0,2021-01-13T07:39:53.000Z,-2.89,1,1,7,0,42,47,gnseA/210113-80-1.jpg|gnseA/210113-80-2.jpg
gnseA12,1724291537121610001498,35.136137660000,128.906278000000,OL,100,0,2021-01-06T06:38:18.000Z,0.18,6,1,7,0,42,47,gnseA/210106-50-1.jpg|gnseA/210106-50-2.jpg
gnseA12,1724291537121610001465,35.136137850000,128.906278700000,OL,100,0,2021-01-06T06:37:45.000Z,0.34,6,1,7,0,42,47,gnseA/210106-48-1.jpg|gnseA/210106-48-2.jpg
gnseA12,1724291537121610001423,35.136137940000,128.906280000000,OL,100,0,2021-01-06T06:37:03.000Z,0.47,6,1,7,0,42,47,gnseA/210106-46-1.jpg|gnseA/210106-46-2.jpg
gnseA12,1724291537121610001392,35.136138010000,128.906281600000,OL,100,0,2021-01-06T06:36:32.000Z,0.55,6,1,7,0,42,47,gnseA/210106-44-1.jpg|gnseA/210106-44-2.jpg
gnseA12,1724291537121610001355,35.136138110000,128.906283600000,OL,100,0,2021-01-06T06:35:55.000Z,0.56,1,1,7,0,42,47,gnseA/210106-42-1.jpg|gnseA/210106-42-2.jpg
gnseA12,1724291537121610001320,35.136137000000,128.906317400000,OL,100,0,2021-01-06T06:35:20.000Z,0.41,5,1,7,0,42,47,gnseA/210106-41-1.jpg|gnseA/210106-41-2.jpg
gnseA12,1724291537121610001282,35.136136850000,128.906319300000,OL,100,0,2021-01-06T06:34:42.000Z,0.37,5,1,7,0,42,47,gnseA/210106-39-1.jpg|gnseA/210106-39-2.jpg
